CG16798,0.7600576878,0.6065509319,0.7044247985,1.0057020187,2.074616909,2.9871463776,3.5093464851,3.5397236347,1.1389732361,0.9668644071,0.9503933787,1.0416333675,1.849412322,2.9450759888,3.5253486633,3.4326839447,0.8726553917,0.8051501513,0.9095538855,1.1476917267,2.1796002388,2.7530083656,3.5179388523,3.2767288685,0.4503743649,0.4949272275,0.6215898991,1.3545894623,1.8135544062,2.796254158,3.6112260819,3.172896862,0.7016896605,0.6158678532,1.089386344,1.5616438389,2.0085449219,2.941318512,3.4935555458,3.3721570969,2.3778069019,2.2817316055,2.7900884152,3.7701528072,3.7275505066,2.4918427467,2.385696888,2.8966288567,3.7552723885,3.7816932201,2.5243806839,3.1459698677,3.6541275978,3.4874408245,2.3640694618,2.3628776074
CG16807,2.9022479057,2.6900482178,2.4500458241,2.6293613911,2.6234796047,2.5833599567,2.55727911,2.5986881256,3.2803936005,2.9501619339,2.7286863327,2.9851930141,2.9001293182,2.9489860535,2.9016172886,2.8040289879,2.7754969597,2.5157256126,2.2645726204,2.3292341232,2.340069294,2.0692806244,2.2377853394,2.0876164436,2.9993371964,2.5235323906,2.3427419663,2.21860075,2.4546940327,2.3011379242,2.3743822575,2.2587885857,2.8316903114,2.4476296902,1.8410272598,2.0332274437,2.043405056,1.9500203133,1.8259861469,1.899625659,1.7721562386,1.5526540279,2.0189294815,1.9347753525,1.922431469,1.6576528549,1.5667463541,1.9840266705,2.0942487717,2.0196905136,1.7559297085,2.0526566505,1.8074743748,1.822851181,1.8817093372,1.5861310959
CG16812,3.9840545654,4.1493492127,4.1195693016,3.9999773502,3.9193925858,3.9303183556,3.7859826088,3.769646883,4.1541452408,4.2759170532,4.1889004707,4.1388034821,4.0697937012,4.0549917221,3.9884848595,3.8751943111,4.1540799141,4.2145199776,4.199631691,4.0608882904,3.9283175468,3.7525320053,3.8087427616,3.7421860695,4.207025528,4.2818288803,4.1511621475,3.8774302006,3.9173212051,3.8072245121,3.8209180832,3.7303667069,4.1834440231,4.2030072212,4.0741548538,3.9373483658,3.853099823,3.6668028832,3.5755777359,3.5128772259,3.4874706268,3.4337925911,3.9654741287,3.7959594727,3.7231662273,3.6049561501,3.5107762814,3.8221960068,3.7533693314,3.7561116219,3.5872473717,3.7371072769,3.6025428772,3.6244654656,3.4640233517,3.5312523842
CG16820,0.9003360271,1.1066881418,1.2596467733,1.2170610428,1.2266882658,1.2389092445,1.2617092133,2.0327248573,0.7662650943,1.1854043007,1.1595308781,1.1026443243,1.1497225761,1.1145762205,1.5911765099,2.6329843998,1.0126037598,1.1266815662,1.3255330324,1.3891227245,1.0005772114,1.1559746265,1.6412738562,2.8466517925,0.4957274795,1.1460809708,1.1844813824,1.2734255791,1.2919034958,1.2941393852,2.0156908035,2.8103146553,0.7920514941,0.6143343449,1.1716046333,1.3913516998,1.2553715706,1.4578300715,1.7926149368,2.557472229,3.4064893723,3.3263120651,1.479367137,2.2077612877,2.587243557,3.4867613316,3.4525771141,1.231928587,2.0257065296,2.2648124695,3.3706555367,1.3331226111,2.2343859673,2.8117227554,3.3964471817,3.3937497139
CG16857,1.5384856463,1.3523159027,1.5524711609,1.4478713274,1.6652379036,2.0318138599,2.3916273117,2.8910095692,1.3475966454,1.1319158077,1.4101350308,1.28621912,1.5843901634,2.0438399315,2.7181675434,3.2942428589,1.4036744833,1.3155531883,1.471842289,1.5273411274,1.599809289,1.9344873428,2.6869423389,3.3222928047,1.4625644684,1.2253454924,1.4111208916,1.375603199,1.5407447815,1.9232640266,2.8041944504,3.3256950378,1.2509077787,1.0597565174,1.1966792345,1.3816463947,1.601657629,2.1171793938,2.6787090302,3.1962218285,3.5114040375,3.4469022751,2.0649366379,2.9339623451,3.2555615902,3.5451388359,3.5314838886,2.053545475,2.8980069161,3.1557269096,3.44820261,2.2097110748,2.9135963917,3.2924492359,3.4882798195,3.5113933086
CG16865,2.8607113361,2.8602292538,2.770647049,2.6526947022,2.5656971932,2.4823794365,2.3166062832,2.2482085228,2.9868745804,2.9821994305,2.8532800674,2.7172272205,2.6627597809,2.6356525421,2.4766411781,2.3730916977,2.9285950661,2.9209842682,2.8069951534,2.6994671822,2.5615372658,2.5096640587,2.4526176453,2.340628624,3.0375885963,3.0060939789,2.7486364842,2.5550456047,2.5689771175,2.529153347,2.3791332245,2.2540495396,3.0033121109,2.7738828659,2.704387188,2.589247942,2.5084803104,2.3471393585,2.2917933464,2.1400885582,2.1219546795,1.9238572121,2.6197276115,2.4693899155,2.3969957829,2.2519090176,2.0548672676,2.4894783497,2.4168200493,2.4028654099,2.175267458,2.4251201153,2.3199353218,2.2664356232,2.0629663467,2.0352110863
CG16868,3.3602762222,3.1657881737,3.2539663315,3.1696691513,3.1069629192,3.0571260452,2.8872411251,2.9284906387,3.3154985905,3.2458627224,3.1448373795,3.1274523735,3.0235109329,3.0420689583,2.9323062897,2.8585522175,3.3397538662,3.2483301163,3.2145256996,3.0699453354,3.0021276474,2.7249684334,2.8591570854,2.7704780102,3.4264817238,3.2954361439,3.1626906395,2.8540644646,3.0069434643,2.8177242279,2.8144407272,2.7619428635,3.4188215733,3.1668617725,3.0132427216,2.9769124985,2.9463415146,2.720495224,2.5885014534,2.5886068344,2.6015810967,2.6090240479,2.9963717461,2.8455545902,2.7772886753,2.7097010613,2.6607174873,2.8568515778,2.8233163357,2.7670941353,2.6758589745,2.8001990318,2.6779029369,2.7006473541,2.597342968,2.6887078285
CG16876,1.9394087791,3.3339128494,4.2751665115,4.3582201004,4.4692134857,4.5881438255,4.1270914078,3.9264216423,1.6953918934,3.5899114609,4.5016565323,4.5238609314,4.6797399521,4.7026367188,4.4934473038,4.1736679077,2.2050418854,3.6490449905,4.5099134445,4.7249822617,4.6848258972,4.7199401856,4.5563774109,4.0381965637,2.5060200691,3.8042798042,4.3763551712,4.6093263626,4.7719316483,4.7090005875,4.4118299484,3.9915924072,2.7285938263,3.5772595406,4.4243965149,4.7086830139,4.7504124641,4.6190953255,4.4988250732,4.0900802612,3.6186168194,3.1467459202,4.8469357491,4.5872592926,4.3495464325,3.7365274429,3.0989360809,4.7039260864,4.5479254723,4.4306344986,3.7225489616,4.6934595108,4.4688062668,4.192106247,3.6339387894,3.1148204804
CG16885,1.6084938049,1.561737299,1.7922872305,1.5758531094,1.7102795839,1.7661566734,1.665656805,2.5628943443,1.6749088764,1.5190169811,1.4677307606,1.5392729044,1.7195268869,1.9552446604,1.8519440889,2.9106965065,1.6864374876,1.6133918762,1.8465783596,1.6831431389,1.7044785023,1.7695522308,2.1249556541,3.295750618,1.4905756712,1.4694037437,1.4148631096,1.471572876,1.5859055519,1.5953099728,2.3022050858,3.2130007744,1.4190130234,1.2219777107,1.2326030731,1.4898227453,1.5026417971,1.9603054524,2.2545742989,2.9282245636,3.9383640289,4.1054644585,1.9908800125,2.5622811317,3.0188746452,3.9241614342,4.246008873,1.7105314732,2.3344407082,2.6427578926,3.8212897778,1.9171767235,2.5173134804,3.163816452,3.8960578442,4.1651229858
CG16896,3.0800590515,3.2014465332,3.3764166832,3.2373814583,3.1546030045,3.1484498978,2.9648323059,2.9225049019,3.2402205467,3.4825320244,3.4941782951,3.3861467838,3.332400322,3.3381271362,3.2104830742,3.0909152031,3.1826243401,3.3048591614,3.4432451725,3.3195869923,3.163476944,2.9585375786,2.9610366821,2.8531663418,3.251521349,3.4418501854,3.3738861084,3.1288414002,3.2267842293,3.0498728752,2.9870324135,2.8762419224,3.2453742027,3.3813209534,3.3713564873,3.2724661827,3.1748094559,2.9259853363,2.7445428371,2.6617918015,2.6703734398,2.6772010326,3.2421932221,2.9981622696,2.9052891731,2.8050298691,2.7291173935,3.0847802162,2.9353992939,2.9203295708,2.7439453602,2.9726448059,2.7862143517,2.7851343155,2.620051384,2.7367982864
CG16903,3.4687728882,3.5270886421,3.581158638,3.5662374497,3.5214614868,3.4296312332,3.2236027718,3.1643080711,3.6202149391,3.6510136128,3.6300327778,3.6319093704,3.6129586697,3.5954108238,3.4103522301,3.1898789406,3.6076493263,3.553196907,3.6144795418,3.5897581577,3.4653708935,3.2973475456,3.2937326431,3.118139267,3.6637868881,3.6664419174,3.5556974411,3.4259824753,3.5240859985,3.3557362557,3.264174223,3.0426030159,3.6714324951,3.381008625,3.4955215454,3.4752674103,3.430201292,3.2566671372,3.1151752472,3.0053882599,2.9396982193,2.8784680367,3.5529150963,3.291513443,3.191172123,3.0699605942,2.9396224022,3.3777956963,3.2682924271,3.2380104065,3.0162467957,3.3410961628,3.1303122044,3.1059830189,2.9306321144,2.9661068916
CG16940,3.2771425247,3.0794577599,2.9187242985,2.8219718933,2.7683718205,2.7634725571,2.6055965424,2.6656095982,3.3721544743,3.1466627121,2.9658713341,2.8886809349,2.8232841492,2.7891168594,2.7728254795,2.7286324501,3.3393940926,3.124481678,3.0191783905,2.919233799,2.8048985004,2.6692526341,2.7794656754,2.6564564705,3.4637584686,3.1537914276,2.9633991718,2.7323980331,2.8365035057,2.7174592018,2.7499160767,2.6164679527,3.4876673222,3.3506042957,2.9246606827,2.8820872307,2.8341047764,2.6360898018,2.6338474751,2.6052353382,2.4783802033,2.3923521042,2.8716187477,2.8334164619,2.8272140026,2.5537247658,2.4584856033,2.7821526527,2.823677063,2.8550877571,2.5343461037,2.7276687622,2.7230653763,2.7080149651,2.4319896698,2.4595842362
CG16953,3.5677919388,3.3466734886,3.3364479542,3.1992383003,3.2112078667,3.1788625717,2.9632630348,2.9535729885,3.682765007,3.5735831261,3.4322547913,3.2896542549,3.2079014778,3.3188433647,3.1634585857,3.108727932,3.6286277771,3.5279269218,3.4050245285,3.3094000816,3.2216701508,3.1211960316,3.1445367336,3.0267033577,3.7417106628,3.5557334423,3.3583140373,3.1383209229,3.258692503,3.2117760181,3.075425148,3.0111773014,3.7372345924,3.5039606094,3.3377437592,3.3043346405,3.2979855537,3.1222424507,3.061542511,3.0204191208,3.0321993828,3.0493345261,3.4173431397,3.2658600807,3.2301709652,3.1981730461,3.1707286835,3.2624793053,3.2517194748,3.2297725678,3.1059131622,3.2128612995,3.1380259991,3.1318173409,3.0083661079,3.1500210762
CG16959,0.9144339561,1.7958763838,2.6368904114,2.2907168865,2.5813827515,2.7884278297,2.155333519,2.1633300781,1.1971898079,1.9590902329,2.7991595268,2.3818421364,2.7596211433,2.863981247,2.4895920754,2.5476503372,1.2071208954,2.10760355,2.8192186356,2.5464029312,2.7962918282,2.8630070686,2.6204824448,2.6543004513,0.9288907051,2.1119170189,2.7288389206,2.4773654938,2.7272753716,2.9028668404,2.425151825,2.7058820725,1.1573132277,1.9499430656,2.7174479961,2.5688199997,2.7290611267,2.7268617153,2.3334510326,2.4494018555,2.922683239,2.7434313297,3.0162734985,2.5275635719,2.4563362598,3.0452809334,2.8269407749,2.8770546913,2.4709024429,2.3710200787,2.9066009522,2.7841248512,2.3548369408,2.5286464691,2.8690500259,2.7865114212
CG16969,4.1669807434,3.6389451027,4.0313782692,3.899793148,3.836856842,3.6723136902,3.2592935562,3.1606740952,4.3669791222,3.6605725288,4.1508464813,3.932158947,3.9121489525,3.7294383049,3.4765033722,3.3047082424,4.3669872284,3.6944441795,4.1630353928,4.1145849228,3.9223222733,3.8256759644,3.5788121223,3.3692965508,4.4390773773,3.7476491928,4.0929136276,4.1164364815,4.0942354202,3.8462007046,3.5278022289,3.3151097298,4.34694767,3.623770237,4.1235675812,4.1592750549,4.0239524841,3.6884775162,3.5116147995,3.3338637352,3.2674584389,3.1729054451,3.956152916,3.5525050163,3.4532470703,3.316075325,3.1853616238,3.8019514084,3.5483973026,3.5050597191,3.2972309589,3.7032225132,3.4523301125,3.3658266068,3.2512183189,3.1649346352
CG16975,4.0891017914,4.0199508667,3.9365568161,3.8787164688,3.7298913002,3.7659716606,3.6342606545,3.6642343998,4.1763315201,4.2230882645,3.9588732719,4.0264573097,3.8603730202,3.8535261154,3.805118084,3.723072052,4.126666069,4.1368265152,3.9280643463,3.8046932221,3.6941275597,3.3323409557,3.5061502457,3.4747226238,4.2903499603,4.2593755722,3.9333441258,3.5582463741,3.6552672386,3.4535150528,3.5848443508,3.5735321045,4.2123117447,4.2178144455,3.8055195808,3.652649641,3.4842829704,3.3202447891,3.1876401901,3.2339720726,3.263710022,3.3316464424,3.5907006264,3.4861702919,3.4167160988,3.3744530678,3.379711628,3.4521391392,3.4502792358,3.4393892288,3.3891208172,3.3383450508,3.2768807411,3.3401441574,3.237760067,3.4092402458
CG16979,3.3836755753,3.0588254929,3.2514929771,3.0632457733,3.1780614853,3.2893621922,3.0875682831,3.0920324326,3.5276327133,3.1299161911,3.3092300892,3.096457243,3.2816648483,3.3133068085,3.2900853157,3.2327620983,3.476805687,3.0635976791,3.3350501061,3.2381937504,3.2453427315,3.1908044815,3.3283953667,3.1913154125,3.5823349953,3.1672203541,3.2607514858,3.2175512314,3.271291256,3.3450231552,3.2496216297,3.116130352,3.5299286842,2.9535083771,3.3326752186,3.3091468811,3.3244519234,3.251529932,3.2479867935,3.1791243553,2.9639182091,2.7914729118,3.4831569195,3.4256784916,3.3886451721,3.1511404514,2.9016089439,3.390815258,3.4009504318,3.3905277252,3.1029980183,3.3723130226,3.2987539768,3.2696413994,3.0089492798,2.8892440796
CG1698,1.9222257137,1.9528741837,1.9584571123,1.9121466875,2.0096278191,2.1091492176,2.4686722755,3.3061172962,1.8438661099,1.8481185436,1.8520872593,1.8733785152,1.9487386942,2.0150244236,2.800178051,3.7862868309,1.9576117992,1.932033062,1.9178279638,1.9791340828,1.9140088558,1.9931856394,2.7794251442,3.8211977482,1.8341294527,1.7832872868,1.816006422,1.7743887901,1.849578619,1.9771860838,2.8977985382,3.8734674454,1.6707701683,1.7019332647,1.7125043869,1.7279133797,1.7933437824,2.2271983624,2.7296051979,3.6756865978,3.8413715363,3.576644659,2.2212765217,3.0999302864,3.6902565956,3.9581050873,3.604637146,2.0733060837,3.0765509605,3.5434470177,3.8846325874,2.229590416,3.1693282127,3.7489504814,3.8071112633,3.6035532951
CG16984,1.301066637,1.3977973461,1.4185756445,1.2278029919,1.4031462669,1.9431483746,2.04651618,2.1764521599,1.0898005962,1.3666143417,1.4431173801,1.03885746,1.4490714073,1.8773448467,2.2708301544,2.4208846092,1.093681097,1.3610818386,1.4733301401,1.1785404682,1.4132530689,1.7351564169,2.3347747326,2.5057973862,0.9806647897,1.5238285065,1.3888384104,0.945958972,0.8234453201,1.7704427242,2.3333249092,2.4266014099,1.1460278034,1.4904191494,1.4456267357,1.0943139792,1.0475137234,1.865591526,2.2049841881,2.363951683,2.368953228,2.2046813965,1.7260046005,2.4147930145,2.4966673851,2.4772062302,2.2906413078,1.7879413366,2.4154686928,2.4954490662,2.3476705551,1.90797472,2.2959036827,2.3897199631,2.3005571365,2.2034971714
CG16985,3.1234726906,3.3018012047,3.3073019981,3.1404972076,2.9993891716,3.0227108002,2.7546658516,2.8573627472,3.3796901703,3.4771256447,3.5195822716,3.3232531548,3.1877794266,3.1720161438,3.0662536621,3.1776423454,3.2855248451,3.4078042507,3.4152002335,3.2425794601,3.1261415482,3.0654642582,3.0288608074,3.1576042175,3.4190664291,3.4453365803,3.3990168572,3.18739748,3.1815559864,3.069041729,3.0490040779,3.1521601677,3.3526980877,3.218477726,3.3578739166,3.1891093254,3.0626635552,2.9363238812,2.9636011124,3.0369637013,3.1128265858,3.0250504017,3.1919035912,3.1035223007,3.2039992809,3.1604502201,3.1020667553,3.0279994011,3.0762627125,3.1715335846,3.1182599068,2.9911165237,3.0138669014,3.1085879803,3.1167242527,3.1025657654
CG17002,3.4015746117,3.4988014698,3.404583931,3.2540030479,3.1472768784,3.1064314842,2.8328814507,2.7406764031,3.6842763424,3.7665784359,3.5732946396,3.4721436501,3.3601667881,3.27470541,3.0968270302,2.9779033661,3.6473655701,3.6412982941,3.5194563866,3.379216671,3.2029972076,3.1279232502,3.0741722584,2.9099485874,3.6821393967,3.6989166737,3.4201011658,3.2206835747,3.2599081993,3.162252903,2.9915735722,2.8390409946,3.6607899666,3.7708177567,3.3331637383,3.2571706772,3.2117660046,3.0213327408,2.8757710457,2.7869772911,2.7503433228,2.6408810616,3.288547039,3.0302455425,2.9419064522,2.8345086575,2.6885652542,3.1262359619,3.0109982491,2.9571814537,2.7579097748,3.069038868,2.9100122452,2.8730540276,2.7446231842,2.7210650444
CG1702,2.6264770031,2.55458498,2.3733291626,2.3531582356,2.2129654884,2.2590708733,2.2132549286,2.2607116699,2.8968381882,2.7886219025,2.5084991455,2.573662281,2.4164714813,2.3814680576,2.4651956558,2.5043830872,2.9150805473,2.7523112297,2.4738602638,2.3512606621,2.2355072498,1.9865555763,2.33913517,2.4423708916,2.9763979912,2.7633378506,2.4456019402,2.1956911087,2.1717290878,2.0189125538,2.3903431892,2.3531682491,2.9086322784,2.6980955601,2.2214736939,2.0146226883,1.900616169,1.8876004219,2.1644492149,2.2523698807,2.2679138184,2.2926478386,2.084332943,2.311340332,2.351241827,2.3432710171,2.3265087605,1.9766454697,2.3525753021,2.4276146889,2.2988078594,1.929404974,2.2136473656,2.3350958824,2.2615139484,2.3125567436
CG17027,0.9786682725,0.9820410013,1.4446976185,1.2545101643,1.5926082134,2.3336763382,2.4363286495,2.5694646835,1.2396636009,0.9168385863,1.1557656527,1.1246241331,1.5087918043,2.2799408436,2.6339366436,2.8236269951,0.9532412291,1.2597796917,0.9978786707,1.4038678408,1.6512744427,2.080681324,2.6854717732,2.9164326191,0.6993433833,0.6854536533,0.9683590531,1.2402882576,1.4772697687,2.1273708344,2.6695661545,2.8401756287,0.6244717836,0.5649983883,1.0919098854,1.2841610909,1.5434830189,2.1975932121,2.6066608429,2.7262563705,3.0123419762,3.1112375259,2.0401115418,2.7990393639,2.8751368523,3.0774931908,3.2226331234,2.1110224724,2.782406807,2.8537979126,3.0328161717,2.345215559,2.7079074383,2.876563549,3.0224056244,3.2282807827
CG17029,2.3454060555,2.52434659,2.3149142265,2.5807704926,3.3411078453,3.6006965637,3.0529303551,3.1902887821,2.7130906582,2.7177453041,2.4778113365,2.7252142429,3.613104105,3.7311959267,3.4455928803,3.6250162125,2.5597662926,2.5727791786,2.3473250866,2.8545899391,3.4855093956,3.6612033844,3.4192478657,3.6745710373,2.6680772305,2.5658607483,2.3748426437,2.678750515,3.4234194756,3.6966187954,3.3899269104,3.6560399532,2.5411808491,2.4976325035,2.1418914795,2.5569591522,3.4041974545,3.470277071,3.2655973434,3.5143043995,3.9845852852,4.1267085075,3.6699056625,3.3794636726,3.4977207184,3.9862320423,4.1929445267,3.5304806233,3.3404614925,3.4365320206,3.926142931,3.5860798359,3.3129627705,3.5826451778,4.0022883415,4.2132558823
CG17032,1.4445049763,2.1823232174,2.2935109139,1.8745801449,2.4542114735,3.2820253372,3.3548164368,3.5329403877,1.3532412052,2.2655920982,2.2025279999,1.8119286299,2.5838282108,3.2885274887,3.6119937897,3.8227081299,1.6450664997,2.3850123882,2.3143162727,2.1763358116,2.7623801231,3.2172179222,3.6706795692,3.9232721329,1.4301116467,2.3813669682,2.1798081398,2.1558833122,2.5184149742,3.290594101,3.6978521347,3.8735461235,1.3245294094,2.354878664,2.2011499405,2.1320250034,2.5941772461,3.273873806,3.6302375794,3.7654457092,3.6825861931,3.5682663918,3.1443004608,3.7383012772,3.8945527077,3.7602994442,3.5428931713,3.2480893135,3.7471137047,3.8581504822,3.7223925591,3.3297290802,3.6516799927,3.7971897125,3.6405704022,3.5745201111
CG17033,3.7114672661,3.6791539192,3.5916204453,3.532324791,3.4598851204,3.4697899818,3.2658617497,3.2278876305,3.8315019608,3.7534265518,3.613963604,3.6211900711,3.5315532684,3.5345132351,3.3747124672,3.3026781082,3.8357019424,3.7493672371,3.6248416901,3.5628938675,3.4651203156,3.2902884483,3.3021001816,3.3081834316,3.8842971325,3.7713069916,3.6068763733,3.3797209263,3.419503212,3.3399181366,3.2932424545,3.2164850235,3.8673360348,3.5086739063,3.4772472382,3.3867025375,3.2827291489,3.1557970047,3.0776383877,3.0881214142,3.0488762856,2.9110474587,3.3563199043,3.2369184494,3.1944975853,3.1073894501,2.9256708622,3.2705256939,3.1853165627,3.2397630215,3.1304016113,3.1685693264,3.0712234974,3.1422753334,2.9978575707,2.9370145798
CG17034,3.1964349747,2.4182715416,2.3468179703,2.1518754959,2.1656167507,2.4988529682,2.4940247536,2.7516188622,3.2942194939,2.5417277813,2.4028658867,2.1785881519,2.1899213791,2.4419674873,2.664917469,2.9839253426,3.2514305115,2.5975701809,2.4346096516,2.3104419708,2.2866597176,2.2793216705,2.6690964699,2.9722964764,3.3849473,2.5365371704,2.3782124519,2.1135191917,2.2300233841,2.3603277206,2.7149834633,2.9686408043,3.3545901775,2.7393305302,2.3988900185,2.3070864677,2.2334432602,2.3768692017,2.6310963631,2.901860714,3.1657724381,3.2289144993,2.4515633583,2.8576447964,3.0511426926,3.207208395,3.3320746422,2.438451767,2.8780560494,3.019510746,3.2318296433,2.4552755356,2.7793397903,3.0258302689,3.1692142487,3.3184638023
CG17041,1.3684027195,1.1987390518,1.340430975,1.2271666527,1.0772862434,1.5202442408,1.5764613152,2.0553689003,1.074313879,1.1069625616,0.973372817,1.2039041519,1.2550899983,1.387437582,1.6546648741,2.2867674828,1.1774482727,1.0399335623,1.1301740408,1.2266077995,1.1983605623,1.3186269999,1.7069396973,2.4483277798,1.1277520657,0.9671732187,0.7785583735,0.8935134411,0.7279478312,1.2915629149,1.8245651722,2.4084157944,0.8170272112,0.8989701271,0.920761168,0.9605846405,1.0774483681,1.3463264704,1.6752260923,2.2831521034,2.7086100578,2.617210865,1.420838356,1.9503753185,2.3190355301,2.7315330505,2.7012741566,1.4031584263,1.9408717156,2.2255206108,2.6912975311,1.1966471672,1.8928790093,2.3740675449,2.6836557388,2.6394319534
CG17052,0.6377836466,0.6479951143,0.6753766537,0.6299569011,2.2224774361,2.9285578728,3.2855465412,3.8233580589,0.8264762163,0.918682456,1.8507165909,0.8803819418,2.406999588,2.8854804039,3.6436867714,4.3687782288,0.9136251807,0.8457601666,1.655056715,1.3111872673,2.3464021683,2.7800092697,3.6080098152,4.4561491013,0.4932786524,0.4331167042,1.7299714088,1.5230698586,2.2607479096,2.7464389801,3.7438659668,4.4861907959,0.5824636221,0.5464867353,1.7296648026,1.6221594811,2.3409864903,3.0520439148,3.5874683857,4.3033828735,4.5432434082,3.732316494,2.9545350075,3.9281258583,4.3334140778,4.6538910866,3.6766405106,2.8821005821,3.8986792564,4.2095370293,4.5856738091,3.1311404705,3.9384846687,4.361489296,4.465130806,3.578938961
CG17065,2.8446085453,2.2647528648,2.3542702198,2.5162525177,2.7927763462,2.8701455593,2.6633038521,2.7347540855,3.0807518959,2.3847806454,2.5254063606,2.5846481323,2.9483323097,2.9553458691,2.8823702335,2.9968690872,3.0902895927,2.3974299431,2.5304918289,2.7849416733,2.9693965912,2.9391191006,2.9081237316,3.0608632565,3.1284432411,2.4189090729,2.4206786156,2.6775808334,2.9358029366,2.9475615025,2.8953568935,3.0079464912,3.1022610664,2.2376515865,2.4236967564,2.7104349136,2.9357438088,2.8246259689,2.8120102882,2.9040460587,3.0355467796,2.9830827713,3.0457820892,2.9522829056,3.001824379,3.1025290489,3.057117939,2.8881103993,2.9144229889,3.0065903664,3.0424323082,2.8829762936,2.856833458,2.9560952187,3.002935648,3.0597717762
CG17068,3.4333751202,3.2462644577,3.1586756706,2.9207348824,2.8877570629,2.8065457344,2.6201486588,2.6032748222,3.4276287556,3.3069388866,3.0902659893,2.9087228775,2.839381218,2.8397579193,2.7352173328,2.670694828,3.3984222412,3.237900734,3.1168584824,2.9249243736,2.7888162136,2.64569664,2.6956176758,2.607929945,3.5121958256,3.3157532215,3.0411915779,2.7643909454,2.8399629593,2.7796733379,2.6619682312,2.5221567154,3.4927017689,3.1846323013,3.0057301521,2.8420801163,2.7960779667,2.5994977951,2.5308675766,2.4606704712,2.3894400597,2.3155496121,2.8767347336,2.7224135399,2.6666312218,2.5240645409,2.4310138226,2.7487030029,2.7151832581,2.6843919754,2.4696052074,2.7194371223,2.5985016823,2.5585730076,2.4309630394,2.4181807041
CG17081,3.2805459499,3.3019552231,3.4819664955,3.3459134102,3.1596078873,3.0510387421,2.7692055702,2.8114395142,3.3587493897,3.5181164742,3.5216116905,3.4985790253,3.2439467907,3.1585507393,2.9870963097,2.8141393662,3.3546590805,3.4461438656,3.5714828968,3.3813238144,3.1103470326,2.7185630798,2.7472724915,2.5158145428,3.4160983563,3.4948115349,3.4565973282,3.1529359818,3.17892313,2.8442804813,2.7369866371,2.5586762428,3.4343848229,3.1918325424,3.4808638096,3.2969155312,3.141582489,2.7079062462,2.4479842186,2.4071846008,2.3844780922,2.431248188,3.1216773987,2.7516360283,2.6786513329,2.5366652012,2.5166862011,2.9138278961,2.699090004,2.6418645382,2.4944591522,2.8121886253,2.5378329754,2.528231144,2.4144561291,2.5103535652
CG17083,0.6165406704,0.6065311432,0.6227103472,0.5600651503,0.7121744156,0.6142536998,0.6025583744,0.5765053034,0.7835601568,0.8629894853,0.8645917177,0.8222169876,0.6190874577,0.8152264953,0.6564078331,0.5929272175,0.8708640933,0.7946309447,0.817397058,0.7577960491,0.7847969532,0.6777228713,0.676481843,0.7383031845,0.4185194969,0.372654587,0.4137569666,0.2255033851,0.7389825583,0.6017941833,0.3825576305,0.3969342709,0.5476167202,0.5078613758,0.5521090031,0.5237999558,0.6499524117,0.5411269665,0.5463731289,0.54641366,0.5151165724,0.6220161915,0.6952736378,0.6140283942,0.5934866667,0.6601022482,0.6966346502,0.5931943655,0.614918828,0.7005850673,0.5299135447,0.6457808614,0.5463746786,0.5100435019,0.4548524916,0.6230888963
CG17086,1.7615733147,1.5663126707,1.7386336327,1.6225321293,1.68460989,1.7575552464,1.9356093407,2.3319034576,1.7011086941,1.5294411182,1.7548371553,1.5040724278,1.6277160645,1.6967608929,2.1197366715,2.6126434803,1.7905893326,1.575992465,1.7423714399,1.7159532309,1.7068434954,1.6659289599,2.160317421,2.6059246063,1.8698449135,1.6539540291,1.6173784733,1.5731934309,1.6827913523,1.6839778423,2.2434310913,2.5824050903,1.7850506306,1.3767778873,1.676269412,1.5306749344,1.5568628311,1.6907157898,2.1395418644,2.5626940727,2.5057036877,2.2660806179,1.8047664166,2.3601613045,2.709220171,2.5997233391,2.3366324902,1.7465449572,2.3862929344,2.6276783943,2.5323877335,1.6851277351,2.3188495636,2.5981764793,2.4572453499,2.2532815933
CG17104,0.6391519308,0.6856454611,1.0684856176,0.6515673399,1.3904631138,1.3021864891,2.0316743851,3.101108551,0.8032574654,0.8797826171,0.9254180193,0.8481022716,1.2286990881,1.4040704966,2.4327132702,3.5719783306,0.8841128349,0.9957818985,1.1853969097,1.0034761429,1.2554001808,1.509146452,2.4917836189,3.7299113274,0.4714063406,0.5079187751,0.9909483194,0.6899979115,1.1962736845,1.5003386736,2.7224841118,3.684481144,0.5673950911,0.8507093787,1.1375652552,1.2468369007,1.3496302366,1.9786493778,2.427177906,3.5138325691,3.9437658787,3.8439512253,1.8449845314,2.9136815071,3.4820120335,4.0185518265,3.999733448,1.5175501108,2.7926635742,3.2742323875,3.8832345009,1.9037177563,2.9341542721,3.5880789757,4.0037703514,3.9168310165
